BJD,AIRMASS,SKY,TFLUX,CFLUX1,CFLUX2,CFLUX3,CFLUX4,CFLUX5
   9018.750130, 1.457,  1713.0,    119437.9,    314200.0,    305869.4,    215269.2,    279654.5,    126084.2
   9018.751807, 1.459,  1596.0,    115219.1,    304911.0,    297390.4,    210679.7,    270112.0,    121267.3
   9018.753481, 1.462,  1498.0,    117584.1,    314141.4,    304509.2,    214784.0,    276472.8,    125366.8
   9018.755156, 1.465,  1393.0,    118857.8,    315745.5,    304925.3,    214953.8,    281451.0,    125730.4
   9018.756832, 1.468,  1283.0,    120699.1,    320617.7,    308712.3,    219740.7,    284797.2,    127359.1
   9018.758507, 1.470,  1204.0,    125061.6,    323379.7,    313411.9,    222351.5,    286597.0,    129283.4
   9018.760184, 1.473,  1135.0,    121119.0,    317687.4,    310283.6,    220442.7,    284754.2,    127424.0
   9018.761862, 1.476,  1065.0,    121691.0,    319593.9,    309389.0,    218841.8,    284541.9,    127145.5
   9018.763536, 1.479,   995.0,    120262.6,    317821.5,    310090.4,    217923.8,    281840.9,    125917.8
   9018.765211, 1.482,   931.0,    119216.7,    314674.2,    305861.8,    215361.6,    277456.8,    125166.9
   9018.766893, 1.485,   868.0,    120665.3,    316929.4,    309407.1,    219300.4,    282732.1,    127213.9
   9018.770247, 1.492,   760.0,    120443.1,    318601.6,    310303.5,    217826.2,    283569.1,    127116.6
   9018.771921, 1.495,   709.0,    119917.4,    314262.9,    307232.6,    215961.9,    279680.2,    126451.6
   9018.773598, 1.499,   667.0,    121386.7,    318251.8,    309576.5,    218648.8,    283854.1,    125950.8
   9018.775272, 1.502,   627.0,    120682.5,    315573.1,    309880.2,    217250.4,    281887.2,    127002.9
   9018.776947, 1.505,   594.0,    120586.9,    321220.3,    312214.2,    221000.2,    284027.8,    128653.0
   9018.778624, 1.509,   559.0,    119150.9,    316499.9,    309964.6,    217327.5,    282284.2,    125849.0
   9018.780300, 1.512,   526.0,    119757.9,    315815.1,    304819.2,    216714.8,    279879.6,    126801.7
   9018.781975, 1.516,   499.0,    121166.7,    320774.8,    311295.8,    219719.2,    281841.4,    128019.0
   9018.783650, 1.520,   478.0,    122164.5,    322842.3,    311734.2,    221211.8,    284730.3,    128477.8
   9018.785326, 1.523,   457.0,    122269.3,    323620.3,    312397.2,    221974.1,    286895.3,    128227.1
   9018.787003, 1.527,   427.0,    120451.2,    318375.9,    311165.9,    217108.0,    282998.2,    127659.2
   9018.790356, 1.535,   386.0,    121208.2,    319861.8,    310454.6,    220013.3,    284106.1,    127911.8
   9018.792040, 1.539,   367.0,    121860.2,    322548.8,    314596.8,    222434.8,    286696.6,    129372.2
   9018.795390, 1.547,   335.0,    121762.7,    322994.6,    313148.1,    221294.2,    287274.5,    129367.9
   9018.798740, 1.556,   308.0,    120109.5,    318980.4,    310655.9,    217969.2,    282704.3,    127695.2
   9018.800415, 1.560,   296.0,    118831.5,    313140.2,    303518.2,    214131.7,    279025.5,    123506.7
   9018.802091, 1.564,   288.0,    121202.4,    318236.2,    309260.4,    218047.8,    283755.8,    128423.7
   9018.803766, 1.569,   276.0,    122273.6,    322756.0,    312780.3,    220317.3,    285899.7,    128429.2
   9018.805444, 1.573,   269.0,    120580.0,    320031.1,    311370.0,    219843.9,    283869.7,    126638.4
   9018.807119, 1.578,   262.0,    119171.3,    318056.4,    308441.2,    217704.1,    279713.4,    125418.4
   9018.808794, 1.582,   253.0,    117207.5,    307060.7,    299604.8,    212958.8,    276518.9,    124015.2
   9018.810473, 1.587,   245.0,    119089.8,    314512.3,    304169.8,    214822.6,    277715.8,    124778.0
   9018.812147, 1.592,   243.0,    113529.5,    298933.7,    291450.7,    205038.5,    267181.3,    118495.4
   9018.813823, 1.596,   241.0,    116398.0,    306925.5,    297297.4,    210714.9,    274420.8,    123490.3
   9018.815499, 1.601,   233.0,    116817.2,    308630.9,    300590.2,    211640.1,    275063.4,    123696.7
   9018.817176, 1.606,   230.0,    117783.2,    312096.6,    301162.7,    214103.4,    276914.5,    123569.7
   9018.818859, 1.611,   224.0,    119292.5,    318499.6,    308099.1,    218663.5,    281348.1,    127487.6
   9018.820535, 1.616,   223.0,    120417.4,    316510.7,    307953.8,    217060.2,    283591.3,    127059.0
   9018.822209, 1.621,   218.0,    121160.9,    319453.8,    311810.7,    219565.6,    284245.8,    126595.9
   9018.823884, 1.627,   224.0,    119701.5,    316288.1,    309506.5,    217826.2,    283989.8,    127286.5
   9018.825560, 1.632,   223.0,    119939.0,    313873.4,    306403.2,    215658.8,    280137.5,    125933.9
   9018.827235, 1.637,   220.0,    121524.5,    320460.0,    313580.4,    220110.5,    283042.9,    128232.7
   9018.828909, 1.643,   223.0,    117669.8,    309229.1,    301273.6,    213306.2,    276416.0,    125127.6
   9019.501306, 1.614,   279.0,     80882.1,    211691.5,    205512.1,    143970.8,    187925.6,     84781.1
   9019.502984, 1.609,   300.0,     84703.4,    222067.8,    213949.1,    152546.8,    197913.2,     88967.9
   9019.504665, 1.604,   318.0,     79711.3,    208289.4,    201696.8,    143059.2,    186335.0,     82669.4
   9019.506339, 1.599,   339.0,     90954.2,    236939.2,    231698.4,    162592.9,    212763.0,     95449.8
   9019.508015, 1.594,   360.0,     90084.9,    234244.6,    223753.5,    161764.9,    210985.2,     93281.7
   9019.509689, 1.589,   386.0,     80446.2,    206529.8,    202670.7,    141590.0,    185437.6,     81495.0
   9019.511364, 1.585,   410.0,     58956.4,    151570.3,    147480.0,    104589.5,    137235.4,     61438.4
   9019.513039, 1.580,   445.0,     48608.5,    124546.5,    123874.7,     86864.1,    113588.8,     50489.9
   9019.514718, 1.575,   497.0,     59402.8,    152306.4,    146887.5,    105207.2,    135421.1,     61015.8
   9019.516394, 1.571,   552.0,     79540.6,    208505.1,    202122.7,    141596.6,    185383.4,     82869.8
   9019.518069, 1.567,   617.0,     79403.9,    208025.1,    203764.5,    143924.5,    187969.1,     84042.2
   9019.519746, 1.562,   691.0,     87287.1,    227345.0,    218160.0,    156976.9,    203971.6,     89966.8
   9019.521421, 1.558,   759.0,     92509.0,    245714.5,    237448.8,    167740.8,    216272.7,     97920.2
   9019.523108, 1.554,   850.0,     76070.3,    198981.2,    193149.5,    135913.5,    179547.8,     80346.6
   9019.524782, 1.549,   925.0,     86985.5,    229735.8,    222349.9,    157304.4,    202418.3,     92385.1
   9019.526462, 1.545,  1034.0,     88742.9,    235672.6,    227414.2,    162108.6,    207095.1,     93754.7
   9019.528136, 1.541,  1136.0,     71219.1,    184201.3,    179833.8,    127480.4,    162894.6,     72478.9
   9019.529811, 1.537,  1245.0,     79642.2,    208650.8,    202121.4,    143907.2,    187154.5,     82789.0
   9019.531485, 1.533,  1400.0,     78368.8,    207548.9,    201300.7,    141793.9,    185654.3,     84099.2
   9019.533162, 1.529,  1555.0,     89430.1,    234100.6,    225996.4,    161607.9,    209740.8,     94369.8
   9019.534836, 1.525,  1729.0,     89586.2,    234206.7,    226392.3,    160091.0,    208341.7,     93387.1
   9019.536511, 1.522,  1911.0,     84615.8,    220636.1,    216773.3,    153343.2,    199516.9,     88623.4
   9019.538186, 1.518,  2119.0,     72023.4,    189670.4,    182697.0,    129799.6,    168431.6,     75417.4
   9019.539863, 1.514,  2392.0,     70285.5,    185908.3,    176461.2,    126819.6,    164916.8,     74284.0
   9019.541537, 1.511,  2698.0,     85136.4,    223153.8,    217465.2,    153657.3,    197694.6,     89149.2
   9019.543211, 1.507,  2965.0,     47904.8,    122384.9,    120084.4,     86711.6,    110095.3,     49985.3
   9019.544886, 1.504,  3250.0,     85666.7,    219920.4,    214857.4,    151357.2,    195866.7,     88815.8
   9019.546562, 1.500,  3551.0,     78407.3,    205925.5,    199973.0,    138324.4,    180354.2,     81771.8
   9019.548236, 1.497,  3925.0,     81920.2,    209241.4,    204022.5,    144666.1,    187174.4,     84492.5
   9019.549911, 1.494,  4283.0,     80337.7,    210983.1,    206208.4,    145581.9,    184640.9,     84643.2
   9019.551586, 1.490,  4729.0,     82107.5,    215197.3,    207676.2,    148308.8,    190905.8,     85435.8
   9019.553260, 1.487,  5170.0,     82389.2,    212052.1,    203690.6,    146823.5,    189055.4,     84875.2
   9019.554934, 1.484,  5573.0,     84645.9,    216902.6,    208779.6,    148745.9,    192944.2,     84809.0
   9019.556613, 1.481,  6080.0,     81397.8,    211594.1,    208358.0,    147604.8,    189367.9,     86119.6
   9019.558288, 1.478,  6648.0,     79835.9,    206356.8,    196633.1,    143538.9,    186653.4,     82420.5
   9019.559967, 1.475,  7185.0,     86356.0,    222799.0,    220518.4,    155501.6,    201958.9,     89912.6
   9019.561641, 1.472,  7750.0,     80627.5,    212301.1,    205013.5,    145845.9,    189303.1,     82365.4
   9019.563315, 1.469,  8338.0,     86142.5,    231937.0,    225076.8,    159877.2,    202324.2,     89959.0
   9019.564991, 1.466,  8901.0,     86928.5,    224312.1,    220946.9,    154915.2,    198585.9,     88452.8
   9019.566670, 1.464,  9395.0,     63158.1,    159975.2,    159664.2,    113014.5,    147780.1,     64059.9
   9019.568348, 1.461,  9907.0,     70683.2,    181444.4,    179856.0,    124799.1,    167770.0,     72943.8
   9019.570022, 1.458, 10626.0,     67348.8,    172820.2,    171438.2,    121994.2,    158533.8,     70477.8
   9019.571695, 1.456, 11014.0,     87884.2,    229241.5,    223524.8,    158895.2,    200114.5,     88746.2
   9019.573371, 1.453, 11497.0,     54426.2,    138249.5,    133941.8,     97665.2,    123343.0,     55134.5
   9019.575050, 1.451, 12241.0,     86330.0,    228659.8,    219048.5,    155338.5,    201820.0,     89262.8
   9019.576725, 1.448, 12779.0,     95505.0,    248314.8,    238960.2,    166724.0,    215805.5,     98932.2
   9019.578403, 1.446, 13350.0,     72494.8,    191319.5,    181679.2,    131529.2,    168727.8,     76559.8
   9019.580077, 1.443, 13571.0,     87287.5,    223938.5,    221086.5,    156572.5,    200674.8,     88434.2
   9019.583427, 1.439, 14290.0,     90037.8,    241082.8,    235877.2,    167697.8,    212744.2,     93890.8
   9019.585103, 1.437, 14476.0,     87060.0,    219967.8,    211719.0,    149106.5,    194360.8,     84809.5
   9019.586777, 1.435, 14673.0,     89497.8,    237550.5,    229854.5,    162402.0,    211493.5,     92712.2
   9019.590125, 1.431, 14657.0,     94590.2,    233191.5,    228618.8,    163558.2,    210502.0,     92683.0
   9019.591801, 1.429, 14800.0,     88052.5,    227620.0,    226978.0,    160040.8,    204688.5,     93739.8
   9019.593478, 1.427, 14566.0,     87611.8,    230452.0,    224674.8,    155397.2,    202556.0,     91693.2
   9019.595154, 1.425, 14883.0,     91640.8,    229892.2,    224817.2,    161455.5,    207692.0,     90240.5
   9019.596829, 1.423, 14913.0,     95927.2,    241706.8,    232215.0,    166176.0,    210995.5,     95394.2
   9019.598505, 1.421, 14788.0,     86429.5,    219635.0,    222273.2,    157004.2,    201283.8,     88107.2
   9019.600182, 1.419, 14953.0,     84397.0,    221207.5,    213356.8,    150133.2,    194909.5,     87036.8
   9019.601864, 1.418, 15192.0,     86779.8,    217379.0,    213624.5,    151721.2,    195688.8,     90505.5
   9019.603540, 1.416, 15112.0,     93763.2,    235562.5,    232832.8,    161845.0,    212404.5,     94176.8
   9019.605217, 1.415, 15203.0,     86129.2,    225868.5,    218867.5,    156873.8,    198595.0,     88496.0
   9019.606892, 1.413, 15819.0,     77410.5,    199170.2,    194325.5,    136937.0,    179529.2,     79378.0
   9019.608566, 1.412, 15406.0,     90077.8,    227030.0,    220682.0,    159105.0,    204155.2,     90196.5
   9019.610241, 1.410, 15229.0,     89011.2,    234347.8,    231077.0,    165648.5,    205613.8,     94487.5
   9019.611915, 1.409, 15522.0,     79374.2,    201555.2,    197482.8,    138337.2,    181746.8,     81182.2
   9019.613593, 1.408, 15648.0,     87263.0,    224639.8,    219366.5,    154982.5,    201787.5,     88140.5
   9019.615267, 1.406, 15520.0,     85100.2,    220658.2,    215072.0,    153410.8,    197879.2,     87612.5
   9019.616941, 1.405, 15697.0,     77033.8,    188459.0,    184270.2,    131435.2,    167557.8,     75535.8
   9019.620292, 1.403, 15806.0,     91217.8,    230538.0,    227173.0,    158968.8,    206891.8,     92292.0
   9019.621966, 1.402, 16106.0,     83937.0,    220076.2,    216042.5,    148515.8,    196702.2,     88363.8
   9019.623641, 1.401, 16021.0,     89251.0,    231732.8,    227940.2,    161628.8,    203985.5,     90628.0
   9019.625316, 1.400, 15920.0,     90006.5,    228815.8,    223638.0,    158839.2,    203877.5,     87935.2
